630033354	1229662
748544727	1398154
759292186	5601
770307463	1403190
50547005	284591
628316150	1182544
630177937	1381753
671167868	1279043
759286866	5601
761929653	1128425
475674217	1229665
599389015	650164
628291632	1182544
629651847	1263415
630357197	670483
671172126	1279043
729181484	1531966
750944969	1095629
751740413	765440
754376774	745531
759244712	91928
761341093	1442371
821065457	158046
915099525	1442368
915100621	1442369
915186016	348802
85090674	367110
119495271	331117
169845255	240176
682296100	1420902
682299197	1420901
682341395	1420907
682381229	1420909
682403026	1420912
749893612	994086
751745198	913774
759315149	1442370
846916878	1437362
902270685	5075
924114417	456999
67527660	227321
171688140	515849
190348099	294746
584126403	334819
587669825	909455
630342909	670483
646310124	1137138
751351640	40199
751837711	1108050
761932280	1128425
821058351	420778
164424070	367110
336261804	771870
599093761	741275
628254385	1182542
628328914	1182542
629656065	1287681
630041010	1229662
671145831	1220924
698983904	510951
725981062	5141
749769542	944288
754379180	745531
754401994	1041607
763729142	945553
915066310	1442368
241957357	573826
595773610	694068
598011057	717982
682319566	1420906
684166240	858893
749873395	990650
751028576	944289
759241084	91928
759270247	215243
827759313	27342
915708289	1043005
574140948	1003335
584139689	334819
597903116	721885
630028148	1229662
697085186	498257
750960980	765257
751692191	686832
807756261	599839
254583290	559307
550807736	1391915
618817540	721885
685398886	644352
685400913	644352
748541650	1398154
751028851	944289
751749372	913774
763731161	945553
891576048	653667
913765772	100787
302695657	578458
588261255	671144
597918271	578457
631233087	1286976
636601895	717944
646310125	1137138
751758040	913774
255729578	294747
320591840	655863
358375749	1033177
367023186	573729
584414657	1365484
597970233	732165
599151120	1388766
630963238	1277687
682394890	1420912
682448205	1420914
754409483	1041607
914753938	1392242
255731578	294747
367017161	4950
425773023	1170229
527302647	743788
550806643	1391915
595767754	694068
630191016	1381753
636765177	1116229
666863429	563466
671158446	1220924
682284522	1391699
700490868	40296
768696881	60172
859263775	104259
902273283	5075
910297232	1509407
924885397	229535
156057127	665079
459369207	1245528
472244867	1290391
530472481	1237896
550809255	1391915
563288616	1432307
584411995	1365484
636626245	717944
682313418	1420901
700493918	40296
748542316	1398154
770307310	1403190
807756259	599839
835895357	644358
924892850	229535
58265406	214684
336264103	771870
449539968	914234
449548048	914234
449551325	914234
512195161	1262450
646395792	933084
695530511	747525
750944091	1095629
754379179	745531
908566220	498019
67525003	227321
302906303	660122
449539971	914234
584135336	334819
913773135	100787
913796230	100787
914266902	1306850
169864815	240176
682275819	1391699
682294766	1420901
697087256	498257
835890166	644358
859260141	104259
380494927	80884
512191103	1262450
671145146	1220924
759240303	91928
255731580	294747
259481303	227321
398398041	336722
512195102	1262450
599412826	650164
666866335	563466
915049129	1182545
927404307	452589
238034187	4922
302913308	660122
448536426	1136231
459369195	1245528
477537773	1213857
573991921	983644
584393247	1382522
630041374	1229662
667649889	655819
729184515	1531966
748515746	756982
754417850	1041607
802101081	72032
367028274	573729
459369209	1245528
587667162	909455
646301253	1137138
671149363	1220924
761757565	1245769
818166973	5544
835889965	644358
915146716	348802
927400043	452589
121712208	344612
242760527	441959
302896636	660122
320591644	655863
347840435	999810
354548544	5480
448536422	1136231
477528618	1213857
628287380	1182544
671174038	1279043
748482212	1284197
754417648	1041607
761929651	1128425
821072976	158046
50547385	284591
241957359	573826
255711921	559295
354548545	5480
367050038	578455
448536418	1136231
598070435	619300
629687663	655827
630038023	1229662
648171936	685588
695575373	747525
748485832	756982
749766790	944288
750999473	930992
354548542	5480
448536414	1136231
575510083	590646
596682391	1213859
631391320	383855
663443991	36022
849272833	91492
927387127	452589
121705096	344612
169601976	321614
589104421	431241
640917396	1173701
685401377	644352
695110921	4909
749865861	990650
759256257	569365
818162039	5544
910292994	1509407
927422666	413071
358368199	1033177
358370715	1033177
512192702	1262450
530472598	1237896
599160186	1388766
615466736	1445577
748501331	1284197
749854219	990650
751697695	686832
827074529	645133
149235504	379508
242822785	441959
260948318	306902
452847810	675120
596700394	1213859
751005547	930992
761331936	1442371
816189978	28573
821061743	420778
918733326	1080349
150863713	322104
189198854	426418
330914270	861557
459369866	1245528
525580442	933388
557724110	1356009
628184310	930089
628235800	1182541
821078014	1214573
831334240	879819
908568179	498019
116191449	306901
628055366	665912
628196367	930089
636580343	671987
748542842	1398154
818167653	5544
908569677	498019
119492606	331117
146323349	330879
170084545	486041
241957741	573826
459368651	1245528
576983692	1086054
628338856	1182543
684171521	858893
697082754	498257
749766729	944288
749859957	990650
754417651	1041607
849272182	91492
859264525	104259
910293775	1509407
254576811	559307
255944763	500485
354548546	5480
523421761	1333698
578047704	1355161
578053468	1355161
584413429	1365484
598072081	619300
598074015	619300
662505805	1043003
700446831	27334
700483708	40296
749767160	944288
749898809	994086
751692163	686832
759315541	1442370
768697329	60172
902275887	5075
915094533	1442368
915700938	1043005
924891490	229535
83770574	510516
169782429	510516
242804648	441959
452846427	675120
752341348	870435
759243111	91928
759271789	215243
910297827	1509407
915184531	348802
336266325	771870
578494503	930091
627835472	930090
629660059	1263415
859268178	104259
906317892	4903
915077309	1442369
134108859	283643
354548547	5480
459369210	1245528
513031515	566037
629723844	655844
662526611	1043002
667718804	1283841
672381389	5530
743648214	1276141
751753089	913774
906319601	4903
115385002	341663
294656263	284592
294656620	284592
402217149	745407
597917243	578457
816189070	28573
517323862	1279085
630017121	1229662
648154607	685588
50425833	284592
126137535	322104
448088859	559304
453082777	692275
576041126	759272
628851579	741705
748546102	1427455
927411178	413071
50310971	284590
126137533	322104
149234762	379508
317157996	510516
350638436	380704
523425683	1333698
573986765	983644
584396027	1382522
666870279	563466
667643073	655819
50549539	284591
401626744	1160507
401842307	226230
425765687	1170229
627820361	930090
628826837	741705
748510060	756982
918732788	1080349
254570255	644223
448536438	1136231
477529091	1213857
662507485	1043003
682463829	1420915
750960983	765257
385305135	1124627
584145400	334819
662522124	1043002
751348830	40199
759230605	253628
768695527	60172
902271909	5075
915703981	1043005
918797133	1043004
924888744	229535
150950967	322104
615406518	1287680
628840037	741705
700456549	27334
700484180	40296
729182916	1531966
927378877	871575
255951984	500485
759244232	91928
770310308	1403190
909992640	183478
67525217	227321
145230137	425011
363755796	931890
588262811	671144
630008889	1229662
927373215	871575
238505770	332952
584414382	1365484
685411889	644352
924113163	456999
45198747	284811
171694550	515849
513033395	566037
598072323	619300
821065848	420778
584411589	1365484
512187263	1262450
578493192	930091
599159804	1388766
700445944	27334
902279307	5075
759215363	212818
910288370	1509407
575514975	590646
347976315	515849
575509425	590646
598070307	619300
821086262	1214573
915139511	1408163
662503278	1043003
662527218	1043002
759321997	1442370
821078116	1214573
915103571	1442368
918816257	1043004
302418686	526221
302889151	660122
302907172	660122
596653334	1213859
697072395	498257
584144418	334819
821083345	1214573
924821865	150374
517315580	1279085
640926822	1173701
907097003	645134
667721105	1283841
751356674	40199
761953977	1314674
550805694	1391915
667716478	1283841
827069119	645133
918805712	1043004
576040370	759272
629635624	1263415
821062851	158046
407927118	1126212
530475200	1237896
770394467	1291518
615423356	1287680
662527837	1043002
685857601	1028729
697071436	498257
743485203	5518
743485206	5128
628282698	1182544
631376146	383855
671167206	1279043
759293509	5601
915676929	1043005
918797413	1043004
398405108	336722
913786184	100787
477512591	1229664
582960328	1043628
748528593	756982
748516740	1284197
615429629	1287680
380494693	80884
629669921	1287681
599412994	650164
681091914	515849
697067373	498257
759218758	212818
831331525	879819
512186362	1262450
629673269	1287681
582956196	1043628
667731582	1283842
915046128	1442369
475673937	1229665
225562660	447093
667663335	655819
701767939	1245745
589115411	431241
627805859	717646
927424918	413071
671158510	1220924
591405100	1089448
751354598	40199
477535121	1213857
576043968	759272
584131935	334819
453087549	692275
598015633	717982
666862035	563466
452836110	675120
302405857	526221
824372337	1246674
913801448	100787
121714839	344612
239609701	559297
915694395	1043005
821504120	1247875
662531007	1043002
115433424	341663
119467470	331117
396459065	985895
512193284	1262450
672797381	857340
748551456	1472165
697071555	498257
751832698	1108050
75766612	162425
748537660	1398154
821067675	158046
598015631	717982
821070710	158046
587728193	1080343
591425787	1089448
701777031	1245745
908387113	1163406
116182976	306901
667645875	655819
67902710	227321
697075190	498257
302891909	660122
615475724	1445577
380486658	80884
630038065	1229662
729189837	1531966
517314989	1279085
584133513	334819
751353633	40199
630037070	1229662
477534602	1213857
679992907	1077442
629658117	1287681
816347134	308745
628305194	1182543
587675192	909455
631243553	1286976
749839502	664439
396474827	985895
729181485	1531966
42820742	746128
391868737	1160506
816330572	138278
365760239	1095631
573985347	983644
259484269	227321
367011221	4950
367046396	578455
821077658	1214573
212531331	441960
342888747	660025
923155391	100816
361126247	1104152
749855787	990650
770407189	1291519
380477816	80884
759240970	91928
759255111	569365
530463108	1237896
631240660	1286976
116196944	306901
629673002	1287681
770394936	1291518
302888878	660122
302881509	660122
615427276	1287680
639559086	1287689
171695502	515849
154297110	332648
380484256	80884
591484221	1089449
695111611	4909
599412759	650164
407920941	1126212
759270248	215243
796692280	1047168
748553301	1472165
814598801	88771
759255112	569365
695123391	1318460
530461618	1237896
913904415	100787
759219967	212818
471886657	1108050
743664375	1276136
759210688	212818
821086314	1214573
407924900	1126212
615435239	1445577
821072306	420778
858054835	49012
913864494	100787
682322035	1420901
821068039	420778
743668745	1276143
154279634	339724
829154568	5127
915132181	1408163
757381506	1296105
631240296	1286976
751832697	1108050
477514906	1229664
